Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Summer 2019,06/01/2019,8.17
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Annual Average 2010,12/01/2009,10.74
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Winter 2012-13,12/01/2012,12.07
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Annual Average 2010,12/01/2009,11.87
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Winter 2012-13,12/01/2012,13.12
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Summer 2015,06/01/2015,9.9
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Winter 2019-20,12/01/2019,8.59
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Summer 2015,06/01/2015,9.65
Fine particles (PM 2.5),Mean,mcg/m3,Williamsbridge and Baychester (CD12),Summer 2019,06/01/2019,7.69
Fine particles (PM 2.5),Mean,mcg/m3,Union Square-Lower Manhattan,Annual Average 2019,01/01/2019,8.67
Fine particles (PM 2.5),Mean,mcg/m3,Northern SI,Winter 2013-14,12/01/2013,11.8
Fine particles (PM 2.5),Mean,mcg/m3,Union Square-Lower Manhattan,Winter 2017-18,12/01/2017,9.82
Fine particles (PM 2.5),Mean,mcg/m3,Northern SI,Winter 2008-09,12/01/2008,11.81
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park (CD12),Winter 2012-13,12/01/2012,10.14
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park (CD12),Annual Average 2010,12/01/2009,9.64
Fine particles (PM 2.5),Mean,mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2016,12/31/2015,7.4
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Summer 2012,06/01/2012,10.42
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Summer 2013,06/01/2013,10.37
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst (CD11),Annual Average 2012,12/01/2011,8.56
Fine particles (PM 2.5),Mean,mcg/m3,Morningside Heights and Hamilton Heights (CD9),Annual Average 2012,12/01/2011,10.05
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem (CD11),Annual Average 2012,12/01/2011,9.98
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Winter 2016-17,12/01/2016,7.37
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Summer 2018,06/01/2018,7.87
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Annual Average 2012,12/01/2011,9.45
Fine particles (PM 2.5),Mean,mcg/m3,Parkchester and Soundview (CD9),Winter 2019-20,12/01/2019,7.43
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Winter 2009-10,12/01/2009,9.05
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Winter 2011-12,12/01/2011,8
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Summer 2011,06/01/2011,11.05
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Summer 2010,06/01/2010,11.35
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Summer 2013,06/01/2013,9.71
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Summer 2012,06/01/2012,9.89
Fine particles (PM 2.5),Mean,mcg/m3,Rockaways,Annual Average 2012,12/01/2011,7.36
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Annual Average 2012,12/01/2011,8.3
Fine particles (PM 2.5),Mean,mcg/m3,Morningside Heights and Hamilton Heights (CD9),Winter 2012-13,12/01/2012,12.28
Fine particles (PM 2.5),Mean,mcg/m3,Morningside Heights and Hamilton Heights (CD9),Annual Average 2010,12/01/2009,10.69
Fine particles (PM 2.5),Mean,mcg/m3,Morningside Heights and Hamilton Heights (CD9),Summer 2019,06/01/2019,8.1
Fine particles (PM 2.5),Mean,mcg/m3,Morningside Heights and Hamilton Heights (CD9),Winter 2019-20,12/01/2019,7.49
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem (CD11),Winter 2012-13,12/01/2012,11.98
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem (CD11),Annual Average 2010,12/01/2009,10.41
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem (CD11),Summer 2015,06/01/2015,10.17
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem (CD11),Summer 2019,06/01/2019,8.29
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem (CD11),Winter 2019-20,12/01/2019,7.82
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Annual Average 2012,12/01/2011,9.27
Fine particles (PM 2.5),Mean,mcg/m3,Clinton and Chelsea (CD4),Annual Average 2012,12/01/2011,11.43
Fine particles (PM 2.5),Mean,mcg/m3,Park Slope and Carroll Gardens (CD6),Winter 2012-13,12/01/2012,11.05
Fine particles (PM 2.5),Mean,mcg/m3,Park Slope and Carroll Gardens (CD6),Annual Average 2010,12/01/2009,10.45
Fine particles (PM 2.5),Mean,mcg/m3,Park Slope and Carroll Gardens (CD6),Summer 2015,06/01/2015,10.3
Fine particles (PM 2.5),Mean,mcg/m3,Southern SI,Annual Average 2012,12/01/2011,8.37
Fine particles (PM 2.5),Mean,mcg/m3,Southern SI,Winter 2008-09,12/01/2008,11.83
Fine particles (PM 2.5),Mean,mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Winter 2012-13,12/01/2012,14.02
Fine particles (PM 2.5),Mean,mcg/m3,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2010,12/01/2009,13.12
Fine particles (PM 2.5),Mean,mcg/m3,Southern SI,Winter 2013-14,12/01/2013,11.77
Fine particles (PM 2.5),Mean,mcg/m3,Southern SI,Winter 2017-18,12/01/2017,7.73
Fine particles (PM 2.5),Mean,mcg/m3,Southern SI,Annual Average 2019,01/01/2019,5.87
Ozone (O3),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Summer 2020,06/01/2020,29.22
Ozone (O3),Mean,ppb,Borough Park (CD12),2-Year Summer Average 2009-2010,06/01/2009,27.02
Ozone (O3),Mean,ppb,Washington Heights and Inwood (CD12),Summer 2018,06/01/2018,29.02
Ozone (O3),Mean,ppb,Central Harlem (CD10),Summer 2018,06/01/2018,28.61
Ozone (O3),Mean,ppb,Central Harlem (CD10),Summer 2020,06/01/2020,29.62
Ozone (O3),Mean,ppb,Washington Heights and Inwood (CD12),2-Year Summer Average 2009-2010,06/01/2009,25.94
Ozone (O3),Mean,ppb,Upper East Side (CD8),Summer 2017,06/01/2017,25.17
Ozone (O3),Mean,ppb,Upper East Side (CD8),Summer 2018,06/01/2018,26.92
Ozone (O3),Mean,ppb,Upper East Side (CD8),Summer 2020,06/01/2020,29.28
Ozone (O3),Mean,ppb,Jamaica and Hollis (CD12),Summer 2015,06/01/2015,32.18
Ozone (O3),Mean,ppb,Throgs Neck and Co-op City (CD10),Summer 2015,06/01/2015,31.68
Ozone (O3),Mean,ppb,Borough Park (CD12),Summer 2019,06/01/2019,30.39
Ozone (O3),Mean,ppb,Williamsbridge and Baychester (CD12),Summer 2015,06/01/2015,29.75
Ozone (O3),Mean,ppb,Williamsbridge and Baychester (CD12),Summer 2019,06/01/2019,30.16
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Annual Average 2012,12/01/2011,23.63
Nitrogen dioxide (NO2),Mean,ppb,Kingsbridge - Riverdale,Annual Average 2012,12/01/2011,19.05
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Winter 2012-13,12/01/2012,11.63
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2019,06/01/2019,9.93
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2015,06/01/2015,11
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Summer 2019,06/01/2019,8.17
Ozone (O3),Mean,ppb,Riverdale and Fieldston (CD8),2-Year Summer Average 2009-2010,06/01/2009,28.39
Ozone (O3),Mean,ppb,Riverdale and Fieldston (CD8),Summer 2020,06/01/2020,28.72
Ozone (O3),Mean,ppb,Riverdale and Fieldston (CD8),Summer 2018,06/01/2018,29.97
Ozone (O3),Mean,ppb,Clinton and Chelsea (CD4),2-Year Summer Average 2009-2010,06/01/2009,23.15
Ozone (O3),Mean,ppb,Clinton and Chelsea (CD4),Summer 2017,06/01/2017,24.57
Ozone (O3),Mean,ppb,Clinton and Chelsea (CD4),Summer 2018,06/01/2018,25.87
Ozone (O3),Mean,ppb,Clinton and Chelsea (CD4),Summer 2020,06/01/2020,28.42
Ozone (O3),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Summer 2017,06/01/2017,23.14
Ozone (O3),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Summer 2020,06/01/2020,28.13
Ozone (O3),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2015,06/01/2015,31.3
Ozone (O3),Mean,ppb,Hillcrest and Fresh Meadows (CD8),Summer 2019,06/01/2019,31.63
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Winter 2016-17,12/01/2016,7.4
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Summer 2020,06/01/2020,6.69
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Winter 2009-10,12/01/2009,9.05
Fine particles (PM 2.5),Mean,mcg/m3,Union Square - Lower East Side,Annual Average 2016,12/31/2015,9.02
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,10.03
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Summer 2013,06/01/2013,9.77
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Summer 2010,06/01/2010,12.85
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Summer 2011,06/01/2011,12.38
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Winter 2015-16,12/01/2015,8.99
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2010,06/01/2010,13.71
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,13.16
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Summer 2010,06/01/2010,13.76
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Summer 2011,06/01/2011,13.22
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Winter 2015-16,12/01/2015,10.29
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2016,06/01/2016,9.86
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Winter 2020-21,12/01/2020,8.6
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Annual Average 2016,12/31/2015,7.11
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Summer 2012,06/01/2012,11.78
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Annual Average 2016,12/31/2015,9.55
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Annual Average 2018,01/01/2018,8.87
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Summer 2021,06/01/2021,9.72
Fine particles (PM 2.5),Mean,mcg/m3,Mott Haven and Melrose (CD1),Summer 2021,06/01/2021,8.8
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Winter 2011-12,12/01/2011,10.92
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Winter 2009-10,12/01/2009,11.39
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Annual Average 2014,12/01/2013,9.96
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Summer 2017,06/01/2017,10.41
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Winter 2016-17,12/01/2016,9.04
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Summer 2018,06/01/2018,9.5
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Summer 2020,06/01/2020,7.73
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Summer 2017,06/01/2017,10.53
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Summer 2020,06/01/2020,7.91
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Winter 2011-12,12/01/2011,11.61
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Winter 2009-10,12/01/2009,12.28
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Annual Average 2014,12/01/2013,11.37
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Winter 2016-17,12/01/2016,9.11
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Annual Average 2014,12/01/2013,11.23
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,10.66
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Winter 2016-17,12/01/2016,9.16
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2020,06/01/2020,8.68
Fine particles (PM 2.5),Mean,mcg/m3,Manhattan,Summer 2020,06/01/2020,7.8
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Annual Average 2012,12/01/2011,8.6
Fine particles (PM 2.5),Mean,mcg/m3,Coney Island - Sheepshead Bay,Annual Average 2012,12/01/2011,8.3
Fine particles (PM 2.5),Mean,mcg/m3,Fort Greene and Brooklyn Heights (CD2),Annual Average 2012,12/01/2011,9.92
Fine particles (PM 2.5),Mean,mcg/m3,Mott Haven and Melrose (CD1),Annual Average 2012,12/01/2011,10.38
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Annual Average 2012,12/01/2011,10.38
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Winter 2009-10,12/01/2009,10.79
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Winter 2011-12,12/01/2011,10.54
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Annual Average 2014,12/01/2013,9.84
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Summer 2017,06/01/2017,10.05
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Winter 2016-17,12/01/2016,8.45
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Summer 2018,06/01/2018,8.72
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point and Longwood (CD2),Annual Average 2012,12/01/2011,10.25
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Annual Average 2012,12/01/2011,11.05
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Annual Average 2012,12/01/2011,11.3
Ozone (O3),Mean,ppb,Park Slope and Carroll Gardens (CD6),Summer 2015,06/01/2015,30.03
Ozone (O3),Mean,ppb,Crown Heights and Prospect Heights (CD8),Summer 2015,06/01/2015,30.67
Ozone (O3),Mean,ppb,Crown Heights and Prospect Heights (CD8),Summer 2019,06/01/2019,29.74
Ozone (O3),Mean,ppb,Park Slope and Carroll Gardens (CD6),Summer 2019,06/01/2019,27.6
Ozone (O3),Mean,ppb,Belmont and East Tremont (CD6),Summer 2019,06/01/2019,29.49
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Annual Average 2012,12/01/2011,29.5
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Annual Average 2012,12/01/2011,21.09
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Annual Average 2012,12/01/2011,22.88
Nitrogen dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Annual Average 2012,12/01/2011,21.01
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Summer 2010,06/01/2010,19.51
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Winter 2012-13,12/01/2012,11.32
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Annual Average 2010,12/01/2009,10.09
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Summer 2015,06/01/2015,9.62
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Summer 2019,06/01/2019,7.75
Fine particles (PM 2.5),Mean,mcg/m3,Riverdale and Fieldston (CD8),Winter 2019-20,12/01/2019,6.33
Fine particles (PM 2.5),Mean,mcg/m3,Clinton and Chelsea (CD4),Winter 2012-13,12/01/2012,13.33
Fine particles (PM 2.5),Mean,mcg/m3,Clinton and Chelsea (CD4),Annual Average 2010,12/01/2009,11.95
Fine particles (PM 2.5),Mean,mcg/m3,Clinton and Chelsea (CD4),Summer 2019,06/01/2019,10.41
Fine particles (PM 2.5),Mean,mcg/m3,Clinton and Chelsea (CD4),Winter 2019-20,12/01/2019,10.55
Fine particles (PM 2.5),Mean,mcg/m3,Flushing - Clearview,Annual Average 2010,12/01/2009,9.34
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side,Summer 2019,06/01/2019,9.14
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Summer 2019,06/01/2019,8.27
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side,Annual Average 2010,12/01/2009,11.83
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park,Winter 2012-13,12/01/2012,10.78
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park,Summer 2015,06/01/2015,9.99
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights,Annual Average 2012,12/01/2011,9.89
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood - Forest Hills,Annual Average 2012,12/01/2011,8.83
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Annual Average 2012,12/01/2011,9.46
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem - Morningside Heights,Annual Average 2012,12/01/2011,9.99
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood - Forest Hills,Winter 2008-09,12/01/2008,13.29
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood - Forest Hills,Winter 2013-14,12/01/2013,11.63
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Winter 2012-13,12/01/2012,12.44
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Summer 2015,06/01/2015,10.37
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Winter 2019-20,12/01/2019,7.13
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Summer 2019,06/01/2019,8.33
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood - Forest Hills,Annual Average 2019,01/01/2019,6.56
Fine particles (PM 2.5),Mean,mcg/m3,Ridgewood - Forest Hills,Winter 2017-18,12/01/2017,8.11
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2013-14,12/01/2013,12.41
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Annual Average 2019,01/01/2019,7.35
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2017-18,12/01/2017,8.67
Nitrogen dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Winter 2010-11,12/01/2010,33
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Annual Average 2017,01/01/2017,21.19
Ozone (O3),Mean,ppb,East Flatbush (CD17),2-Year Summer Average 2009-2010,06/01/2009,27.06
Ozone (O3),Mean,ppb,East Flatbush (CD17),Summer 2017,06/01/2017,30.39
Ozone (O3),Mean,ppb,East Flatbush (CD17),Summer 2018,06/01/2018,31.17
Ozone (O3),Mean,ppb,Flatlands and Canarsie (CD18),2-Year Summer Average 2009-2010,06/01/2009,28.91
Ozone (O3),Mean,ppb,Morrisania and Crotona (CD3),Summer 2018,06/01/2018,30.13
Ozone (O3),Mean,ppb,Lower East Side and Chinatown (CD3),2-Year Summer Average 2009-2010,06/01/2009,24.36
Ozone (O3),Mean,ppb,Lower East Side and Chinatown (CD3),Summer 2017,06/01/2017,25.91
Ozone (O3),Mean,ppb,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,27.12
Ozone (O3),Mean,ppb,Lower East Side and Chinatown (CD3),Summer 2020,06/01/2020,28.97
Ozone (O3),Mean,ppb,Bedford Stuyvesant (CD3),Summer 2017,06/01/2017,28.87
Ozone (O3),Mean,ppb,Bedford Stuyvesant (CD3),Summer 2018,06/01/2018,29.68
Ozone (O3),Mean,ppb,Bedford Stuyvesant (CD3),Summer 2020,06/01/2020,29.28
Ozone (O3),Mean,ppb,Elmhurst and Corona (CD4),Summer 2015,06/01/2015,31.23
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point - Mott Haven,Annual Average 2012,12/01/2011,22.27
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point - Mott Haven,Summer 2011,06/01/2011,19.66
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point - Mott Haven,Summer 2016,06/01/2016,15.59
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point - Mott Haven,Winter 2020-21,12/01/2020,21.87
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Winter 2012-13,12/01/2012,11.59
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Annual Average 2010,12/01/2009,10.62
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Summer 2015,06/01/2015,10.39
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Summer 2015,06/01/2015,9.99
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Annual Average 2010,12/01/2009,10.41
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Winter 2012-13,12/01/2012,11.98
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Summer 2015,06/01/2015,10.18
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Summer 2019,06/01/2019,8.27
Fine particles (PM 2.5),Mean,mcg/m3,East Harlem,Winter 2019-20,12/01/2019,7.83
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Annual Average 2010,12/01/2009,10.73
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Summer 2015,06/01/2015,11.08
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Summer 2019,06/01/2019,9.99
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint and Williamsburg (CD1),Winter 2019-20,12/01/2019,8.6
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Winter 2009-10,12/01/2009,11.26
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Annual Average 2014,12/01/2013,10.42
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Winter 2016-17,12/01/2016,8.59
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2017,06/01/2017,10.13
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2018,06/01/2018,9.48
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2020,06/01/2020,7.24
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Winter 2009-10,12/01/2009,10.2
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Winter 2011-12,12/01/2011,9.06
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2011-12,12/01/2011,9.47
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2014,12/01/2013,9.16
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Summer 2018,06/01/2018,8.41
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2010,06/01/2010,13.03
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2011,06/01/2011,12.46
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Winter 2015-16,12/01/2015,8.85
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Summer 2016,06/01/2016,9.12
Fine particles (PM 2.5),Mean,mcg/m3,Upper West Side,Winter 2020-21,12/01/2020,6.84
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Summer 2016,06/01/2016,8.27
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Winter 2015-16,12/01/2015,8.42
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2010,06/01/2010,11.96
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2011,06/01/2011,11.54
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2015-16,12/01/2015,8.75
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Winter 2020-21,12/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2020-21,12/01/2020,6.78
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Summer 2010,06/01/2010,11.87
Fine particles (PM 2.5),Mean,mcg/m3,Sunset Park,Summer 2019,06/01/2019,8.86
Fine particles (PM 2.5),Mean,mcg/m3,Crotona -Tremont,Summer 2015,06/01/2015,10.33
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2012-13,12/01/2012,10.35
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Annual Average 2010,12/01/2009,9.93
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2015,06/01/2015,9.49
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2019,06/01/2019,8.11
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Winter 2015-16,12/01/2015,23.69
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Winter 2020-21,12/01/2020,23.41
Nitrogen dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Summer 2016,06/01/2016,14.79
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2020-21,12/01/2020,23.09
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Summer 2016,06/01/2016,16.73
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Winter 2015-16,12/01/2015,24.13
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2011,06/01/2011,20.67
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2016,06/01/2016,15.36
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2015-16,12/01/2015,24.83
Ozone (O3),Mean,ppb,Willowbrook,Summer 2010,06/01/2010,34.45
Ozone (O3),Mean,ppb,Willowbrook,Summer 2016,06/01/2016,34.68
Ozone (O3),Mean,ppb,Willowbrook,Summer 2011,06/01/2011,33.13
Ozone (O3),Mean,ppb,East Harlem,Summer 2011,06/01/2011,30.25
Ozone (O3),Mean,ppb,East Harlem,Summer 2010,06/01/2010,30.52
